canonical_id,canonical_name,nationality,birth_date,position,id_sofascore,id_understat,id_transfermarkt,id_statsbomb,id_whoscored,created_at
1063,Gabri Veiga,España,2002-05-27,Mediocentro ofensivo,1010505.0,,699704,,399953.0,2026-04-21 23:45:44.771660
1535,Jeison Murillo,Colombia,1992-05-27,Defensa central,158599.0,1508.0,131102,,109565.0,2026-04-21 23:45:44.771660
639,Renato Tapia,Perú,1995-07-28,Pivote,352376.0,8710.0,277137,,136987.0,2026-04-21 23:45:44.771660
1600,Jonmi Magunagoitia,España,2000-08-06,Portero,,,606848,,410984.0,2026-04-21 23:45:44.771660
1731,Konrad de la Fuente,Estados Unidos,,Extremo izquierdo,,,466809,,397468.0,2026-04-21 23:45:44.771660
1679,Juan Brunet,Argentina,1998-01-24,Pivote,,,696883,,405796.0,2026-04-21 23:45:44.771660
1671,Joris Gnagnon,Francia,1997-01-13,Defensa central,,,378954,,298545.0,2026-04-21 23:45:44.771660
1227,Enzo Roco,Chile,1992-08-16,Defensa central,105971.0,2109.0,186862,,141877.0,2026-04-21 23:45:44.771660
227,Omar Mascarell,Guinea Ecuatorial,1993-02-02,Pivote,255999.0,2456.0,142031,,115996.0,2026-04-21 23:45:44.771660
1251,Ezequiel Ponce,Argentina,1997-03-29,Delantero centro,356444.0,2057.0,296783,,137031.0,2026-04-21 23:45:44.771660
259,Gerard Gumbau,España,1994-12-18,Pivote,326471.0,2609.0,268670,,294123.0,2026-04-21 23:45:44.771660
1247,Javier Pastore,Argentina,1989-06-20,Mediocentro ofensivo,79853.0,3295.0,55215,,41220.0,2026-04-21 23:45:44.771660
1211,Kiko Casilla,España,1986-10-02,Portero,18184.0,,27486,,23154.0,2026-04-21 23:45:44.771660
1297,Sergio Barcia,España,2000-12-31,Defensa central,1084706.0,,562058,,405801.0,2026-04-21 23:45:44.771660
942,Njegos Petrovic,Serbia,1999-07-18,Pivote,844179.0,10401.0,376588,,383778.0,2026-04-21 23:45:44.771660
463,Luis Milla,España,1994-10-07,Mediocentro,811629.0,8725.0,281989,,279320.0,2026-04-21 23:45:44.771660
948,Myrto Uzuni,Albania,1995-05-31,Extremo izquierdo,895533.0,10400.0,315289,,364779.0,2026-04-21 23:45:44.771660
1431,Santiago Arias,Colombia,1992-01-13,Lateral derecho,158583.0,7113.0,120443,,88112.0,2026-04-21 23:45:44.771660
937,Miguel Ángel Brau,España,2001-12-27,Lateral izquierdo,,,713649,,437295.0,2026-04-21 23:45:44.771660
614,Franco Cervi,Argentina,1994-05-26,Extremo izquierdo,557008.0,9794.0,341110,,303910.0,2026-04-21 23:45:44.771660
1541,Thiago Galhardo,Brasil,1989-07-20,Delantero centro,165677.0,9917.0,186399,,101729.0,2026-04-21 23:45:44.771660
1533,Gaizka Campos,España,1997-05-16,Portero,,,448835,,401138.0,2026-04-21 23:45:44.771660
590,Coke Carrillo,España,2002-01-07,Portero,,,581640,,427002.0,2026-04-21 23:45:44.771660
314,Stole Dimitrievski,Macedonia del Norte,1993-12-25,Portero,97951.0,,165467,,141499.0,2026-04-21 23:45:44.771660
1163,Mario Hernández,España,1999-01-25,Lateral derecho,900671.0,9820.0,608531,,422965.0,2026-04-21 23:45:44.771660
1044,Nikola Maras,Serbia,1995-12-19,Defensa central,101156.0,9968.0,258475,,50044.0,2026-04-21 23:45:44.771660
666,Alejandro Catena,España,1994-10-28,Defensa central,900792.0,7604.0,449796,,374638.0,2026-04-21 23:45:44.771660
139,Fran García,España,1999-08-14,Lateral izquierdo,851271.0,9810.0,341264,,422957.0,2026-04-21 23:45:44.771660
295,Santi Comesaña,España,1996-10-05,Mediocentro,843678.0,,380598,,362735.0,2026-04-21 23:45:44.771660
272,Isi Palazón,España,1994-12-27,Mediapunta,899982.0,9812.0,362086,,422959.0,2026-04-21 23:45:44.771660
876,Radamel Falcao,Colombia,1986-02-10,Delantero centro,25682.0,,39152,,18701.0,2026-04-21 23:45:44.771660
266,Randy Nteka,Angola,1997-12-06,Mediocentro ofensivo,932764.0,9813.0,560483,,422960.0,2026-04-21 23:45:44.771660
1388,Luca Zidane,Argelia,1998-05-13,Portero,802133.0,,283489,,320833.0,2026-04-21 23:45:44.771660
83,Mamadou Sylla,Senegal,1994-03-20,Delantero centro,793761.0,2433.0,166683,,294008.0,2026-04-21 23:45:44.771660
1164,Mario Suárez,España,1987-02-24,Pivote,14046.0,576.0,37337,,19177.0,2026-04-21 23:45:44.771660
456,Diego Rico,España,1993-02-23,Lateral izquierdo,350560.0,5065.0,249513,,323352.0,2026-04-21 23:45:44.771660
825,Mikel Merino,España,1996-06-22,Mediocentro,592010.0,5304.0,338424,,238916.0,2026-04-21 23:45:44.771660
1358,Rafinha,Brasil,1993-02-12,Mediocentro ofensivo,,2100.0,129473,,106590.0,2026-04-21 23:45:44.771660
727,Alexander Sørloth,Noruega,1995-12-05,Delantero centro,,6531.0,238407,,302497.0,2026-04-21 23:45:44.771660
1355,Mathew Ryan,Australia,1992-04-08,Portero,,,128969,,81523.0,2026-04-21 23:45:44.771660
98,Aihen Muñoz,España,1997-08-16,Lateral izquierdo,966441.0,7306.0,517842,,367583.0,2026-04-21 23:45:44.771660
1359,Julen Lobete,España,2000-09-18,Extremo izquierdo,1006232.0,8284.0,625654,,391317.0,2026-04-21 23:45:44.771660
1126,Ander Martín,España,2000-11-16,Extremo derecho,1134399.0,10435.0,625658,,432955.0,2026-04-21 23:45:44.771660
1486,Dani Alves,Brasil,1983-05-06,Lateral derecho,4419.0,1288.0,15951,,5780.0,2026-04-21 23:45:44.771660
502,Gavi,España,2004-08-05,Mediocentro,,9804.0,646740,,422937.0,2026-04-21 23:45:44.771660
514,Ferran Torres,España,2000-02-29,Delantero centro,855833.0,6441.0,398184,,349760.0,2026-04-21 23:45:44.771660
1278,Pierre-Emerick Aubameyang,Gabón,1989-06-18,Delantero centro,51498.0,318.0,58864,,44120.0,2026-04-21 23:45:44.771660
1081,Memphis Depay,Países Bajos,1994-02-13,Mediapunta,138833.0,555.0,167850,,110154.0,2026-04-21 23:45:44.771660
486,Eric García,España,2001-01-09,Defensa central,876214.0,8045.0,466794,,368091.0,2026-04-21 23:45:44.771660
509,Ansu Fati,España,2002-10-31,Extremo izquierdo,962883.0,,466810,,382234.0,2026-04-21 23:45:44.771660
1492,Adama Traoré,España,1996-01-25,Extremo derecho,286165.0,900.0,204103,,140088.0,2026-04-21 23:45:44.771660
1377,Sergio Rico,España,1993-09-01,Portero,,,207302,,109338.0,2026-04-21 23:45:44.771660
1147,Franco Russo,Argentina,1994-10-25,Defensa central,914775.0,9757.0,378463,,422771.0,2026-04-21 23:45:44.771660
216,Martin Valjent,Eslovaquia,1995-12-11,Defensa central,300522.0,7838.0,277384,,142387.0,2026-04-21 23:45:44.771660
219,Antonio Raíllo,España,1991-10-08,Defensa central,807116.0,,278296,,294006.0,2026-04-21 23:45:44.771660
230,Antonio Sánchez,España,1997-04-22,Mediocentro,949722.0,9970.0,513031,,425092.0,2026-04-21 23:45:44.771660
529,Brian Oliván,España,1994-04-01,Lateral izquierdo,351500.0,9754.0,166677,,422770.0,2026-04-21 23:45:44.771660
513,Dani Rodríguez,España,2005-08-09,Extremo derecho,1214990.0,,834470,,6227.0,2026-04-21 23:45:44.771660
1383,Salva Sevilla,España,1984-03-18,Mediocentro,83864.0,2121.0,58799,,33222.0,2026-04-21 23:45:44.771660
1386,Matthew Hoppe,Estados Unidos,2001-03-13,Delantero centro,1066809.0,9160.0,678194,,407281.0,2026-04-21 23:45:44.771660
805,Iddrisu Baba,Ghana,1996-01-22,Mediocentro,914014.0,7840.0,442805,,381644.0,2026-04-21 23:45:44.771660
213,Leo Román,España,2000-07-06,Portero,,,562742,,423420.0,2026-04-21 23:45:44.771660
235,Javi Llabrés,España,2002-09-11,Extremo izquierdo,1162309.0,,706138,,428593.0,2026-04-21 23:45:44.771660
211,Marcos Fernández,España,2003-05-17,Delantero centro,,,961948,,435975.0,2026-04-21 23:45:44.771660
1378,Manolo Reina,España,1985-04-01,Portero,34265.0,,29051,,36262.0,2026-04-21 23:45:44.771660
863,Giovanni González,Uruguay,1994-09-20,Lateral derecho,590404.0,10371.0,339699,,377219.0,2026-04-21 23:45:44.771660
978,Stefan Mitrovic,Serbia,1990-05-22,Defensa central,108736.0,4242.0,143029,,84041.0,2026-04-21 23:45:44.771660
1450,Okay Yokuşlu,Turquía,1994-03-09,Pivote,97967.0,6932.0,137616,,93805.0,2026-04-21 23:45:44.771660
474,Borja Mayoral,España,1997-04-05,Delantero centro,604954.0,2252.0,298976,,278721.0,2026-04-21 23:45:44.771660
1449,Florentino,Portugal,1999-08-19,Pivote,,,357162,,369712.0,2026-04-21 23:45:44.771660
1453,Jakub Jankto,República Checa,1996-01-19,Interior izquierdo,569556.0,1146.0,319160,,254262.0,2026-04-21 23:45:44.771660
278,Diego Conde,España,1998-10-28,Portero,951008.0,,341713,,422660.0,2026-04-21 23:45:44.771660
943,Gonzalo Villar,España,1998-03-23,Mediocentro,914765.0,6750.0,398163,,357388.0,2026-04-21 23:45:44.771660
184,Youssouf Sabaly,Senegal,1993-03-05,Lateral derecho,111803.0,3399.0,135492,,42002.0,2026-04-21 23:45:44.771660
858,Willian José,Brasil,1991-11-23,Delantero centro,123223.0,2361.0,122155,,77636.0,2026-04-21 23:45:44.771660
790,Edgar González,España,1997-04-01,Defensa central,914522.0,8142.0,401624,,387160.0,2026-04-21 23:45:44.771660
1343,Nemanja Radoja,Serbia,1993-02-06,Pivote,194446.0,2289.0,168959,,239053.0,2026-04-21 23:45:44.771660
333,Pepelu,España,1998-08-11,Pivote,826948.0,2551.0,328480,,302889.0,2026-04-21 23:45:44.771660
1344,Nikola Vukcevic,Montenegro,1991-12-13,Pivote,67739.0,7155.0,151470,,50069.0,2026-04-21 23:45:44.771660
789,Marc Pubill,España,2003-06-20,Defensa central,1094106.0,10189.0,844637,,430148.0,2026-04-21 23:45:44.771660
1340,Marcelo Saracchi,Uruguay,1998-04-23,Lateral izquierdo,796444.0,,373916,,345388.0,2026-04-21 23:45:44.771660
239,Vedat Muriqi,Kosovo,1994-04-24,Delantero centro,310874.0,9002.0,256267,,254352.0,2026-04-21 23:45:44.771660
1149,Josep Gayá,España,2000-07-07,Defensa central,,,632495,,423419.0,2026-04-21 23:45:44.771660
743,Yuri Berchiche,España,1990-02-10,Lateral izquierdo,84531.0,,61812,,56057.0,2026-04-21 23:45:44.771660
1089,Iker Muniain,España,1992-12-19,Extremo izquierdo,71707.0,,54235,,77922.0,2026-04-21 23:45:44.771660
1325,Oier Zarraga,España,1999-01-04,Mediocentro,1009661.0,8728.0,524010,,399989.0,2026-04-21 23:45:44.771660
735,Dani Vivian,España,1999-07-05,Defensa central,,6766.0,524000,,357839.0,2026-04-21 23:45:44.771660
732,Julen Agirrezabala,España,2000-12-26,Portero,1014412.0,,625014,,423108.0,2026-04-21 23:45:44.771660
759,Nico Serrano,España,2003-03-05,Extremo izquierdo,1019318.0,,668183,,423109.0,2026-04-21 23:45:44.771660
1323,Ander Capa,España,1992-02-08,Lateral derecho,267863.0,2125.0,197545,,130377.0,2026-04-21 23:45:44.771660
313,Giorgi Mamardashvili,Georgia,2000-09-29,Portero,930997.0,,502676,,401633.0,2026-04-21 23:45:44.771660
449,Omar Alderete,Paraguay,1996-12-26,Defensa central,805137.0,8986.0,353032,,344639.0,2026-04-21 23:45:44.771660
466,Yellu Santiago,España,2004-05-25,Mediocentro,1211005.0,,941869,,437259.0,2026-04-21 23:45:44.771660
318,Cristhian Mosquera,España,2004-06-27,Defensa central,1144630.0,10024.0,646750,,425591.0,2026-04-21 23:45:44.771660
905,Mario Domínguez,España,2004-02-10,Delantero centro,1211006.0,10562.0,941867,,437260.0,2026-04-21 23:45:44.771660
49,Eray Cömert,Suiza,1998-02-04,Defensa central,814023.0,10382.0,298583,,301034.0,2026-04-21 23:45:44.771660
1000,Luis Hernández,España,1989-04-14,Defensa central,260097.0,1680.0,62945,,294139.0,2026-04-21 23:45:44.771660
1339,Antonio Leal,España,1999-01-28,Defensa central,,,627276,,432887.0,2026-04-21 23:45:44.771660
1419,Oussama Idrissi,Marruecos,1996-02-26,Extremo izquierdo,823963.0,9132.0,241391,,299321.0,2026-04-21 23:45:44.771660
1256,Santiago Arzamendia,Paraguay,1998-05-05,Lateral izquierdo,887429.0,9937.0,520947,,377206.0,2026-04-21 23:45:44.771660
1479,Florin Andone,Rumania,1993-04-11,Delantero centro,235444.0,4068.0,177065,,255183.0,2026-04-21 23:45:44.771660
1230,John Donald,España,2000-09-25,Defensa central,1094758.0,9199.0,627290,,408347.0,2026-04-21 23:45:44.771660
565,Nahuel Tenaglia,Argentina,1996-02-21,Lateral derecho,896073.0,10364.0,533568,,347874.0,2026-04-21 23:45:44.771660
1519,Mamadou Loum,Senegal,1996-12-30,Pivote,796059.0,9774.0,364237,,336284.0,2026-04-21 23:45:44.771660
1521,Toni Moya,España,1998-03-20,Mediocentro,862063.0,,295065,,333359.0,2026-04-21 23:45:44.771660
97,Javi López,España,2002-03-25,Lateral izquierdo,945404.0,,568158,,395234.0,2026-04-21 23:45:44.771660
557,Abdel Abqar,Marruecos,1999-03-10,Defensa central,,,559979,,409740.0,2026-04-21 23:45:44.771660
657,Miguel de la Fuente,España,1999-09-03,Delantero centro,914212.0,6924.0,480883,,362358.0,2026-04-21 23:45:44.771660
1512,Matt Miazga,Estados Unidos,1995-07-19,Defensa central,330485.0,683.0,245893,,131999.0,2026-04-21 23:45:44.771660
881,Jorge Cuenca,España,1999-11-17,Defensa central,868715.0,8489.0,494880,,333182.0,2026-04-21 23:45:44.771660
1162,Esteban Saveljich,Montenegro,1991-05-20,Defensa central,249393.0,9817.0,240360,,125609.0,2026-04-21 23:45:44.771660
282,Juan Foyth,Argentina,1998-01-12,Defensa central,873189.0,6306.0,480763,,335107.0,2026-04-21 23:45:44.771660
193,Giovani Lo Celso,Argentina,1996-04-09,Mediocentro ofensivo,798835.0,5681.0,348795,,303908.0,2026-04-21 23:45:44.771660
1403,Boulaye Dia,Senegal,1996-11-16,Delantero centro,960080.0,7224.0,626913,,365122.0,2026-04-21 23:45:44.771660
1180,Nicolas Jackson,Senegal,2001-06-20,Delantero centro,1085381.0,10048.0,776890,,426050.0,2026-04-21 23:45:44.771660
1399,Serge Aurier,Costa de Marfil,1992-12-24,Lateral derecho,105697.0,3600.0,127032,,83683.0,2026-04-21 23:45:44.771660
1401,Vicente Iborra,España,1988-01-16,Pivote,32690.0,2065.0,65467,,34052.0,2026-04-21 23:45:44.771660
371,Gonzalo Montiel,Argentina,1997-01-01,Lateral derecho,822933.0,9897.0,402733,,316883.0,2026-04-21 23:45:44.771660
1198,Thomas Delaney,Dinamarca,1991-09-03,Mediocentro,66477.0,5230.0,91849,,73744.0,2026-04-21 23:45:44.771660
920,Erik Lamela,Argentina,1992-03-04,Extremo derecho,122702.0,644.0,111630,,75830.0,2026-04-21 23:45:44.771660
361,Kike Salas,España,2002-04-23,Defensa central,1097719.0,10334.0,766583,,431509.0,2026-04-21 23:45:44.771660
1150,Ludwig Augustinsson,Suecia,1994-04-21,Lateral izquierdo,138546.0,6083.0,170646,,282994.0,2026-04-21 23:45:44.771660
344,Diego López,España,2002-05-13,Extremo derecho,4697.0,,617081,,10445.0,2026-04-21 23:45:44.771660
523,Fernando Calero,España,1995-09-14,Defensa central,857205.0,6916.0,357884,,362354.0,2026-04-21 23:45:44.771660
524,Leandro Cabrera,Uruguay,1991-06-17,Defensa central,81992.0,6168.0,102423,,73265.0,2026-04-21 23:45:44.771660
1504,Tonny Vilhena,Países Bajos,1995-01-03,Mediocentro,149659.0,7648.0,182581,,110220.0,2026-04-21 23:45:44.771660
229,Manu Morlanes,España,1999-01-12,Mediocentro,826004.0,,335225,,349660.0,2026-04-21 23:45:44.771660
228,Sergi Darder,España,1993-12-22,Mediocentro,110783.0,2621.0,142021,,106596.0,2026-04-21 23:45:44.771660
1508,Lei Wu,China,1991-11-19,Extremo derecho,223232.0,7398.0,140436,,127220.0,2026-04-21 23:45:44.771660
541,Javi Puado,España,1998-05-25,Extremo izquierdo,891511.0,6933.0,408471,,362423.0,2026-04-21 23:45:44.771660
1289,Nico Melamed,España,2001-04-11,Mediocentro ofensivo,,,570421,,395541.0,2026-04-21 23:45:44.771660
517,Joan García,España,2001-05-04,Portero,930267.0,9773.0,561613,,422824.0,2026-04-21 23:45:44.771660
545,Jofre Carreras,España,2001-06-17,Extremo derecho,1019236.0,10209.0,628498,,430451.0,2026-04-21 23:45:44.771660
1503,Miguel Llambrich,España,1996-01-18,Lateral derecho,,,399775,,300840.0,2026-04-21 23:45:44.771660
1505,Fran Mérida,España,1990-03-04,Mediocentro,32606.0,5130.0,42920,,32860.0,2026-04-21 23:45:44.771660
220,David López,España,2003-02-03,Defensa central,135116.0,,947431,,92691.0,2026-04-21 23:45:44.771660
704,Reinildo Mandava,Mozambique,1994-01-21,Lateral izquierdo,831424.0,,240692,,361812.0,2026-04-21 23:45:44.771660
1319,Matheus Cunha,Brasil,1999-05-27,Delantero centro,886363.0,7080.0,517894,,362758.0,2026-04-21 23:45:44.771660
713,Rodrigo De Paul,Argentina,1994-05-24,Mediocentro,249399.0,1145.0,255901,,125547.0,2026-04-21 23:45:44.771660
722,Giuliano Simeone,Argentina,2002-12-18,Extremo derecho,1099352.0,9796.0,742201,,422918.0,2026-04-21 23:45:44.771660
1279,Benjamin Lecomte,Francia,1991-04-26,Portero,123207.0,3451.0,127181,,89928.0,2026-04-21 23:45:44.771660
144,Lucas Vázquez,España,1991-07-01,Lateral derecho,255239.0,2253.0,221316,,144511.0,2026-04-21 23:45:44.771660
151,Eduardo Camavinga,Francia,2002-11-10,Mediocentro,973887.0,7359.0,640428,,369109.0,2026-04-21 23:45:44.771660
1366,Luka Jović,Serbia,1997-12-23,Delantero centro,319129.0,6228.0,257462,,315755.0,2026-04-21 23:45:44.771660
140,Ferland Mendy,Francia,1995-06-08,Lateral izquierdo,792073.0,6233.0,291417,,296337.0,2026-04-21 23:45:44.771660
1128,Luis López,España,2001-05-08,Portero,,,623525,,396458.0,2026-04-21 23:45:44.771660
351,Hugo Duro,España,1999-11-10,Delantero centro,909119.0,6637.0,573775,,354526.0,2026-04-21 23:45:44.771660
1488,Jandro Orellana,España,2000-08-07,Pivote,,,388548,,397470.0,2026-04-21 23:45:44.771660
1015,Gonzalo Escalante,Argentina,1993-03-27,Mediocentro,316170.0,2437.0,266795,,127764.0,2026-04-21 23:45:44.771660
1529,Marc Tenas,España,2001-05-30,Delantero centro,997100.0,,628472,,438296.0,2026-04-21 23:45:44.771660
1737,Manu García,España,1986-04-26,Mediocentro,792317.0,906.0,76273,,295950.0,2026-04-21 23:45:44.771660
1422,Anthony Martial,Francia,1995-12-05,Delantero centro,191176.0,553.0,182877,,122366.0,2026-04-21 23:45:44.771660
715,Javi Serrano,España,2003-01-16,Mediocentro,1019320.0,,668177,,422917.0,2026-04-21 23:45:44.771660
829,Jon Karrikaburu,España,2002-09-19,Delantero centro,1099175.0,9922.0,711382,,423913.0,2026-04-21 23:45:44.771660
1395,Vere,España,2000-09-14,Extremo izquierdo,,,891075,,434290.0,2026-04-21 23:45:44.771660
472,Peter Federico,República Dominicana,2002-07-25,Extremo derecho,,,710004,,430083.0,2026-04-21 23:45:44.771660
1362,Mario Gila,España,2000-08-29,Defensa central,,,618341,,437646.0,2026-04-21 23:45:44.771660
964,Toni Fuidias,España,2001-04-15,Portero,,,623526,,422826.0,2026-04-21 23:45:44.771660
1509,Landry Dimata,Bélgica,1997-09-01,Delantero centro,826944.0,6102.0,311489,,344071.0,2026-04-21 23:45:44.771660
1189,Koba Koindredi,Francia,2001-10-27,Mediocentro,930233.0,8576.0,569375,,396456.0,2026-04-21 23:45:44.771660
632,Enric Franquesa,España,1997-02-26,Lateral izquierdo,885259.0,9765.0,282700,,422768.0,2026-04-21 23:45:44.771660
1329,Pablo Picón,España,2000-02-01,Portero,,,611202,,438520.0,2026-04-21 23:45:44.771660
1414,Alfonso Pastor,España,2000-10-04,Portero,,,537367,,389348.0,2026-04-21 23:45:44.771660
1370,Kike Hermoso,España,1999-08-10,Defensa central,990802.0,9760.0,531824,,422774.0,2026-04-21 23:45:44.771660
1393,Manu Navarro,España,2000-10-09,Mediocentro,,,629020,,430487.0,2026-04-21 23:45:44.771660
493,Alejandro Balde,España,2003-10-18,Lateral izquierdo,997035.0,,636688,,422938.0,2026-04-21 23:45:44.771660
6,Mika Mármol,España,2001-07-02,Defensa central,979146.0,10224.0,617060,,430511.0,2026-04-21 23:45:44.771660
1481,Lazar Carević,Montenegro,1999-03-16,Portero,,,344457,,427580.0,2026-04-21 23:45:44.771660
152,Dani Ceballos,España,1996-08-07,Mediocentro,547838.0,2446.0,319745,,144890.0,2026-04-21 23:45:44.771660
82,Juanmi Latasa,España,2001-03-23,Delantero centro,966679.0,,623521,,432209.0,2026-04-21 23:45:44.771660
835,Diego Piñeiro,España,2004-02-13,Portero,,,926850,,430302.0,2026-04-21 23:45:44.771660
1354,Omar Faraj,Palestina,2002-03-09,Delantero centro,,,668041,,430527.0,2026-04-21 23:45:44.771660
1330,Pablo Campos,España,2002-04-28,Portero,,,617059,,411636.0,2026-04-21 23:45:44.771660
708,Carlos Giménez,España,2003-02-18,Lateral derecho,,,856136,,438775.0,2026-04-21 23:45:44.771660
1293,Luca Koleosho,Italia,2004-09-15,Extremo derecho,1216282.0,10620.0,745461,,438959.0,2026-04-21 23:45:44.771660
1054,Unai Ropero,España,,Extremo derecho,,,718029,,438963.0,2026-04-21 23:45:44.771660
1055,Giorgi Gagua,Georgia,2001-10-10,Delantero centro,,,550492,,438964.0,2026-04-21 23:45:44.771660
1567,Luis Bilbao,España,2003-03-24,Extremo izquierdo,,,834755,,430541.0,2026-04-21 23:45:44.771660
132,Antonio Rüdiger,Alemania,1993-03-03,Defensa central,142622.0,1822.0,86202,,104010.0,2026-04-21 23:45:44.771660
133,David Alaba,Austria,1992-06-24,Defensa central,66492.0,391.0,59016,,39722.0,2026-04-21 23:45:44.771660
751,Ander Herrera,España,1989-08-14,Mediocentro,82474.0,552.0,99343,,71174.0,2026-04-21 23:45:44.771660
766,Gorka Guruzeta,España,1996-09-12,Delantero centro,605672.0,7020.0,340205,,362602.0,2026-04-21 23:45:44.771660
754,Unai Gómez,España,2003-05-25,Mediocentro ofensivo,1391375.0,11531.0,834752,,480619.0,2026-04-21 23:45:44.771660
1326,Junior Bita,España,2005-06-08,Mediocentro,,,938734,,482721.0,2026-04-21 23:45:44.771660
762,Adu Ares,España,2001-10-12,Extremo derecho,,,895480,,449384.0,2026-04-21 23:45:44.771660
293,Kiko Femenía,España,1991-02-02,Lateral derecho,53739.0,5043.0,76467,,75919.0,2026-04-21 23:45:44.771660
896,Jorge Pascual,España,2003-04-09,Delantero centro,1142260.0,11419.0,669511,,467714.0,2026-04-21 23:45:44.771660
1179,Haissem Hassan,Egipto,2002-02-08,Extremo derecho,,,620164,,475046.0,2026-04-21 23:45:44.771660
600,Sergio Carreira,España,2000-10-13,Lateral derecho,1002764.0,8122.0,545647,,386622.0,2026-04-21 23:45:44.771660
1175,Carlo García,España,2001-02-12,Mediocentro,,,627287,,404242.0,2026-04-21 23:45:44.771660
878,Pepe Reina,España,1982-08-31,Portero,26937.0,,7825,,2987.0,2026-04-21 23:45:44.771660
707,Nahuel Molina,Argentina,1998-04-06,Lateral derecho,831799.0,8963.0,424042,,303728.0,2026-04-21 23:45:44.771660
